OrderID,EmployeeID,Location,Date,OrderTotal,OrderComplete
61,1,College Station,2024-06-30 13:04:00,16.0
62,1,College Station,2024-06-30 12:26:00,14.0
63,1,College Station,2024-06-30 12:45:00,14.0
64,1,College Station,2024-06-30 20:09:00,13.4
65,1,College Station,2024-06-30 12:28:00,6.0
66,1,College Station,2024-06-30 16:56:00,6.75
67,1,College Station,2024-06-30 11:00:00,6.0
68,1,College Station,2024-06-30 20:21:00,6.7
69,1,College Station,2024-06-30 14:40:00,6.75
70,1,College Station,2024-06-30 15:23:00,21.25
71,1,College Station,2024-06-30 16:08:00,13.0
72,1,College Station,2024-06-30 10:52:00,6.25
73,1,College Station,2024-06-30 12:52:00,7.0
74,1,College Station,2024-06-30 19:06:00,14.0
75,1,College Station,2024-06-30 19:21:00,7.25
76,1,College Station,2024-06-30 15:32:00,7.0
77,1,College Station,2024-06-30 21:01:00,6.75
78,1,College Station,2024-06-30 08:20:00,7.75
79,1,College Station,2024-06-30 08:41:00,6.5
80,1,College Station,2024-06-30 11:55:00,12.5
81,1,College Station,2024-06-30 19:27:00,6.5
82,1,College Station,2024-06-30 13:03:00,12.0
83,1,College Station,2024-06-30 08:29:00,16.89
84,1,College Station,2024-06-30 19:24:00,14.5
85,1,College Station,2024-06-30 07:58:00,6.5
86,1,College Station,2024-06-30 11:56:00,7.25
87,1,College Station,2024-06-30 09:01:00,13.0
88,1,College Station,2024-06-30 15:13:00,8.0
89,1,College Station,2024-06-30 08:47:00,11.2
90,1,College Station,2024-06-30 19:00:00,6.55
91,1,College Station,2024-06-30 13:29:00,6.5
92,1,College Station,2024-06-30 13:28:00,7.0
93,1,College Station,2024-06-30 19:25:00,14.5
94,1,College Station,2024-06-30 15:03:00,7.5
95,1,College Station,2024-06-30 21:59:00,6.5
96,1,College Station,2024-06-30 08:59:00,6.55
97,1,College Station,2024-06-30 21:41:00,6.75
98,1,College Station,2024-06-30 21:24:00,6.05
99,1,College Station,2024-06-30 08:32:00,15.5
100,1,College Station,2024-06-30 20:42:00,6.75
101,1,College Station,2024-06-30 18:23:00,6.8
102,1,College Station,2024-06-30 08:02:00,6.8
103,1,College Station,2024-06-30 11:16:00,14.0
104,1,College Station,2024-06-30 09:57:00,7.0
105,1,College Station,2024-06-30 09:26:00,14.4
106,1,College Station,2024-06-30 14:50:00,12.5
107,1,College Station,2024-06-30 11:23:00,6.5
108,1,College Station,2024-06-30 21:04:00,7.5
109,1,College Station,2024-06-30 10:57:00,5.55
110,1,College Station,2024-06-30 07:25:00,15.0
111,1,College Station,2024-06-30 13:11:00,14.5
112,1,College Station,2024-06-30 15:28:00,7.45
113,1,College Station,2024-06-30 18:52:00,14.5
114,1,College Station,2024-06-30 15:05:00,7.55
115,1,College Station,2024-06-30 16:03:00,6.0
116,1,College Station,2024-06-30 16:17:00,5.55
117,1,College Station,2024-06-30 18:45:00,12.1
118,1,College Station,2024-06-30 16:42:00,12.5
119,1,College Station,2024-06-30 17:56:00,12.0
120,1,College Station,2024-06-30 11:25:00,15.0
121,1,College Station,2024-06-30 12:31:00,11.1
122,1,College Station,2024-06-30 18:28:00,13.5
123,1,College Station,2024-06-30 11:47:00,16.0
124,1,College Station,2024-06-30 19:59:00,7.25
125,1,College Station,2024-06-30 16:10:00,7.25
126,1,College Station,2024-06-30 08:11:00,7.05
127,1,College Station,2024-06-30 18:32:00,6.0
128,1,College Station,2024-06-30 15:38:00,6.75
129,1,College Station,2024-06-30 21:08:00,5.45
130,1,College Station,2024-06-30 21:02:00,6.55
131,1,College Station,2024-06-30 20:43:00,14.5
132,1,College Station,2024-06-30 20:13:00,13.5
133,1,College Station,2024-06-30 07:17:00,13.5
134,1,College Station,2024-06-30 09:45:00,6.55
135,1,College Station,2024-06-30 08:29:00,15.0
136,1,College Station,2024-06-30 08:38:00,13.5
137,1,College Station,2024-06-30 12:56:00,6.75
138,1,College Station,2024-06-30 14:59:00,13.0
139,1,College Station,2024-06-30 15:53:00,13.4
140,1,College Station,2024-06-30 19:11:00,5.95
141,1,College Station,2024-06-30 14:49:00,6.55
142,1,College Station,2024-06-30 21:51:00,11.1
143,1,College Station,2024-06-30 17:06:00,12.1
144,1,College Station,2024-06-30 17:05:00,12.5
145,1,College Station,2024-06-30 20:22:00,14.0
146,1,College Station,2024-06-30 15:08:00,15.5
147,1,College Station,2024-06-30 10:50:00,8.25
148,1,College Station,2024-06-30 15:59:00,6.5
149,1,College Station,2024-06-30 12:43:00,9.8
150,1,College Station,2024-06-30 21:52:00,15.5
151,1,College Station,2024-06-30 10:24:00,6.5
152,1,College Station,2024-06-30 08:10:00,13.4
153,1,College Station,2024-06-30 16:58:00,6.5
154,1,College Station,2024-06-30 20:17:00,14.0
155,1,College Station,2024-06-30 15:35:00,8.0
156,1,College Station,2024-06-30 19:28:00,13.4
157,1,College Station,2024-06-30 15:02:00,14.0
158,1,College Station,2024-06-30 18:15:00,6.25
159,1,College Station,2024-06-30 13:26:00,15.9
160,1,College Station,2024-06-30 14:31:00,7.25
161,1,College Station,2024-06-30 16:56:00,15.5
162,1,College Station,2024-06-30 08:54:00,14.5
163,1,College Station,2024-06-30 20:22:00,15.0
164,1,College Station,2024-06-30 08:33:00,6.75
165,1,College Station,2024-06-30 19:17:00,15.5
166,1,College Station,2024-06-30 17:06:00,6.0
167,1,College Station,2024-06-30 11:13:00,16.0
168,1,College Station,2024-06-30 16:08:00,15.0
169,1,College Station,2024-06-30 11:50:00,7.5
170,1,College Station,2024-06-30 16:11:00,15.5
171,1,College Station,2024-06-30 17:36:00,15.0
172,1,College Station,2024-06-30 07:26:00,7.25
173,1,College Station,2024-06-30 20:31:00,13.0
174,1,College Station,2024-06-30 14:42:00,8.25
175,1,College Station,2024-06-30 21:43:00,6.5
176,1,College Station,2024-06-30 14:30:00,12.350000000000001
177,1,College Station,2024-06-30 16:56:00,6.5
178,1,College Station,2024-06-30 15:04:00,13.0
179,1,College Station,2024-06-30 08:40:00,8.0
180,1,College Station,2024-06-30 14:21:00,12.5
181,1,College Station,2024-06-30 15:23:00,13.0
182,1,College Station,2024-06-30 07:12:00,16.0
183,1,College Station,2024-06-30 11:03:00,14.0
184,1,College Station,2024-06-30 17:34:00,7.5
185,1,College Station,2024-06-30 18:57:00,11.1
186,1,College Station,2024-06-30 20:05:00,7.25
187,1,College Station,2024-06-30 09:56:00,7.2
188,1,College Station,2024-06-30 14:16:00,7.5
189,1,College Station,2024-06-30 07:09:00,7.25
190,1,College Station,2024-06-30 15:45:00,6.25
191,1,College Station,2024-06-30 12:38:00,14.5
192,1,College Station,2024-06-30 21:07:00,15.0
193,1,College Station,2024-06-30 21:16:00,13.5
194,1,College Station,2024-06-30 08:36:00,12.1
195,1,College Station,2024-06-30 12:55:00,14.4
196,1,College Station,2024-06-30 18:43:00,13.0
197,1,College Station,2024-06-30 10:54:00,6.25
198,1,College Station,2024-06-30 16:41:00,7.5
199,1,College Station,2024-06-30 11:35:00,11.6
200,1,College Station,2024-06-30 14:25:00,11.95
201,1,College Station,2024-06-30 15:06:00,15.0
202,1,College Station,2024-06-30 20:24:00,11.4
203,1,College Station,2024-06-30 20:26:00,14.4
204,1,College Station,2024-06-30 12:41:00,13.0
205,1,College Station,2024-06-30 14:58:00,6.5
206,1,College Station,2024-06-30 10:53:00,6.75
207,1,College Station,2024-06-30 12:48:00,13.0
208,1,College Station,2024-06-30 16:47:00,12.5
209,1,College Station,2024-06-30 16:41:00,6.5
210,1,College Station,2024-06-30 13:48:00,6.0
211,1,College Station,2024-06-30 09:16:00,6.7
212,1,College Station,2024-06-30 18:28:00,7.25
213,1,College Station,2024-06-30 16:41:00,6.75
214,1,College Station,2024-06-30 17:06:00,6.75
215,1,College Station,2024-06-30 15:11:00,6.0
216,1,College Station,2024-06-30 16:39:00,13.9
217,1,College Station,2024-06-30 20:09:00,4.95
218,1,College Station,2024-06-30 14:37:00,12.0
219,1,College Station,2024-06-30 12:40:00,14.0
220,1,College Station,2024-06-30 21:55:00,8.25
221,1,College Station,2024-06-30 18:29:00,14.0
222,1,College Station,2024-06-30 17:04:00,7.0
223,1,College Station,2024-06-30 09:21:00,6.5
224,1,College Station,2024-06-30 15:56:00,6.0
225,1,College Station,2024-06-30 12:16:00,6.75
226,1,College Station,2024-06-30 08:04:00,7.5
227,1,College Station,2024-06-30 11:00:00,7.75
228,1,College Station,2024-06-30 11:25:00,15.0
229,1,College Station,2024-06-30 20:11:00,7.5
230,1,College Station,2024-06-30 07:53:00,4.59
231,1,College Station,2024-06-30 19:31:00,8.25
232,1,College Station,2024-06-30 08:09:00,6.7
233,1,College Station,2024-06-30 07:03:00,15.4
234,1,College Station,2024-06-30 13:37:00,6.05
235,1,College Station,2024-06-30 20:29:00,14.0
236,1,College Station,2024-06-30 14:34:00,6.75
237,1,College Station,2024-06-30 15:09:00,14.0
238,1,College Station,2024-06-30 18:14:00,12.5
239,1,College Station,2024-06-30 13:08:00,6.7
240,1,College Station,2024-06-30 19:41:00,14.0
241,1,College Station,2024-06-30 20:41:00,11.3
242,1,College Station,2024-06-30 13:04:00,6.5
243,1,College Station,2024-06-30 18:30:00,6.75
244,1,College Station,2024-06-30 20:58:00,14.0
245,1,College Station,2024-06-30 14:24:00,7.0
246,1,College Station,2024-06-30 07:39:00,17.5
247,1,College Station,2024-06-30 07:21:00,6.75
248,1,College Station,2024-06-30 15:33:00,13.5
249,1,College Station,2024-06-30 13:53:00,6.25
250,1,College Station,2024-06-30 19:56:00,7.0
251,1,College Station,2024-06-30 12:05:00,8.94
252,1,College Station,2024-06-30 16:05:00,16.0
253,1,College Station,2024-06-30 08:09:00,6.7
254,1,College Station,2024-06-30 14:35:00,14.5
255,1,College Station,2024-06-30 20:11:00,12.5
256,1,College Station,2024-06-30 07:51:00,15.39
257,1,College Station,2024-06-30 11:56:00,5.35
258,1,College Station,2024-06-30 14:26:00,10.7
259,1,College Station,2024-06-30 12:59:00,17.5
260,1,College Station,2024-06-30 08:32:00,6.5
261,1,College Station,2024-06-30 21:27:00,15.0
262,1,College Station,2024-06-30 21:11:00,15.0
263,1,College Station,2024-06-30 12:18:00,15.0
264,1,College Station,2024-06-30 07:45:00,7.25
265,1,College Station,2024-06-30 21:24:00,5.45
266,1,College Station,2024-06-30 11:08:00,13.5
267,1,College Station,2024-06-30 18:26:00,6.8
268,1,College Station,2024-06-30 21:25:00,13.0
269,1,College Station,2024-06-30 15:46:00,8.25
270,1,College Station,2024-06-30 11:52:00,15.4
271,1,College Station,2024-06-30 14:42:00,6.25
272,2,College Station,2024-07-01 10:52:00,14.6
273,2,College Station,2024-07-01 21:19:00,12.5
274,2,College Station,2024-07-01 16:36:00,14.0
275,2,College Station,2024-07-01 13:33:00,5.95
276,2,College Station,2024-07-01 14:23:00,7.5
277,2,College Station,2024-07-01 14:43:00,12.3
278,2,College Station,2024-07-01 21:04:00,7.0
279,2,College Station,2024-07-01 21:16:00,7.0
280,2,College Station,2024-07-01 13:30:00,7.5
281,2,College Station,2024-07-01 11:37:00,6.75
282,2,College Station,2024-07-01 13:14:00,7.25
283,2,College Station,2024-07-01 07:43:00,14.0
284,2,College Station,2024-07-01 08:04:00,13.0
285,2,College Station,2024-07-01 07:42:00,15.4
286,2,College Station,2024-07-01 08:11:00,16.0
287,2,College Station,2024-07-01 07:06:00,14.5
288,2,College Station,2024-07-01 19:39:00,4.95
289,2,College Station,2024-07-01 07:37:00,15.1
290,2,College Station,2024-07-01 11:18:00,12.5
291,2,College Station,2024-07-01 07:58:00,7.0
292,2,College Station,2024-07-01 15:51:00,6.95
293,2,College Station,2024-07-01 16:26:00,4.9
294,2,College Station,2024-07-01 10:53:00,7.0
295,2,College Station,2024-07-01 18:38:00,6.5
296,2,College Station,2024-07-01 21:26:00,6.25
297,2,College Station,2024-07-01 19:10:00,12.5
298,2,College Station,2024-07-01 16:55:00,13.5
299,2,College Station,2024-07-01 20:10:00,6.5
300,2,College Station,2024-07-01 16:39:00,6.25
301,2,College Station,2024-07-01 15:09:00,6.75
302,2,College Station,2024-07-01 08:15:00,13.5
303,2,College Station,2024-07-01 21:50:00,7.25
304,2,College Station,2024-07-01 08:46:00,13.5
305,2,College Station,2024-07-01 18:37:00,16.0
306,2,College Station,2024-07-01 07:47:00,6.5
307,2,College Station,2024-07-01 07:38:00,14.5
308,2,College Station,2024-07-01 09:12:00,14.5
309,2,College Station,2024-07-01 19:32:00,6.55
310,2,College Station,2024-07-01 09:39:00,6.25
311,2,College Station,2024-07-01 18:19:00,11.1
312,2,College Station,2024-07-01 20:13:00,12.0
313,2,College Station,2024-07-01 11:58:00,14.5
314,2,College Station,2024-07-01 17:36:00,16.0
315,2,College Station,2024-07-01 12:26:00,7.0
316,2,College Station,2024-07-01 15:33:00,6.25
317,2,College Station,2024-07-01 19:20:00,7.25
318,2,College Station,2024-07-01 12:35:00,16.0
319,2,College Station,2024-07-01 10:20:00,14.5
320,2,College Station,2024-07-01 12:17:00,15.0
321,2,College Station,2024-07-01 09:34:00,13.0
322,2,College Station,2024-07-01 17:58:00,7.25
323,2,College Station,2024-07-01 07:55:00,6.75
324,2,College Station,2024-07-01 13:57:00,8.25
325,2,College Station,2024-07-01 17:35:00,15.4
326,2,College Station,2024-07-01 21:23:00,11.3
327,2,College Station,2024-07-01 13:50:00,6.0
328,2,College Station,2024-07-01 07:03:00,14.5
329,2,College Station,2024-07-01 09:45:00,15.4
330,2,College Station,2024-07-01 07:34:00,6.5
331,2,College Station,2024-07-01 07:17:00,6.05
332,2,College Station,2024-07-01 16:06:00,6.95
333,2,College Station,2024-07-01 10:35:00,12.5
334,2,College Station,2024-07-01 07:52:00,5.55
335,2,College Station,2024-07-01 18:59:00,12.5
336,2,College Station,2024-07-01 12:34:00,17.990000000000002
337,2,College Station,2024-07-01 07:38:00,6.5
338,2,College Station,2024-07-01 14:39:00,25.5
339,2,College Station,2024-07-01 17:23:00,7.25
340,2,College Station,2024-07-01 09:25:00,12.5
341,2,College Station,2024-07-01 15:21:00,13.0
342,2,College Station,2024-07-01 20:53:00,14.0
343,2,College Station,2024-07-01 20:09:00,14.0
344,2,College Station,2024-07-01 18:59:00,6.75
345,2,College Station,2024-07-01 21:02:00,7.0
346,2,College Station,2024-07-01 09:46:00,5.95
347,2,College Station,2024-07-01 20:52:00,13.0
348,2,College Station,2024-07-01 07:09:00,12.0
349,2,College Station,2024-07-01 09:32:00,14.5
350,2,College Station,2024-07-01 20:24:00,7.5
351,2,College Station,2024-07-01 19:07:00,7.25
352,2,College Station,2024-07-01 10:23:00,8.5
353,2,College Station,2024-07-01 08:55:00,12.1
354,2,College Station,2024-07-01 13:03:00,4.95
355,2,College Station,2024-07-01 20:37:00,5.8
356,2,College Station,2024-07-01 21:34:00,8.8
357,2,College Station,2024-07-01 14:30:00,7.25
358,2,College Station,2024-07-01 08:30:00,7.0
359,2,College Station,2024-07-01 17:06:00,6.5
360,2,College Station,2024-07-01 09:11:00,6.25
361,2,College Station,2024-07-01 09:25:00,7.25
362,2,College Station,2024-07-01 14:23:00,13.0
363,2,College Station,2024-07-01 07:15:00,15.5
364,2,College Station,2024-07-01 14:56:00,11.9
365,2,College Station,2024-07-01 07:06:00,12.5
366,2,College Station,2024-07-01 09:51:00,7.0
367,2,College Station,2024-07-01 21:11:00,12.1
368,2,College Station,2024-07-01 17:06:00,6.75
369,2,College Station,2024-07-01 12:24:00,12.1
370,2,College Station,2024-07-01 21:24:00,5.45
371,2,College Station,2024-07-01 10:45:00,13.5
372,2,College Station,2024-07-01 13:57:00,14.0
373,2,College Station,2024-07-01 10:26:00,15.0
374,2,College Station,2024-07-01 09:22:00,7.5
375,2,College Station,2024-07-01 11:34:00,6.5
376,2,College Station,2024-07-01 10:54:00,7.05
377,2,College Station,2024-07-01 21:05:00,14.5
378,2,College Station,2024-07-01 10:45:00,16.5
379,2,College Station,2024-07-01 11:34:00,15.39
380,2,College Station,2024-07-01 19:31:00,14.0
381,2,College Station,2024-07-01 11:30:00,15.0
382,2,College Station,2024-07-01 07:18:00,13.0
383,2,College Station,2024-07-01 13:03:00,13.5
384,2,College Station,2024-07-01 08:58:00,7.75
385,2,College Station,2024-07-01 10:38:00,9.19
386,2,College Station,2024-07-01 09:05:00,13.5
387,2,College Station,2024-07-01 15:43:00,15.0
388,2,College Station,2024-07-01 20:30:00,13.5
389,2,College Station,2024-07-01 10:03:00,14.5
390,2,College Station,2024-07-01 20:33:00,14.5
391,2,College Station,2024-07-01 09:26:00,14.0
392,2,College Station,2024-07-01 20:12:00,11.9
393,2,College Station,2024-07-01 18:36:00,15.0
394,2,College Station,2024-07-01 13:24:00,15.0
395,2,College Station,2024-07-01 20:01:00,13.1
396,2,College Station,2024-07-01 11:40:00,7.75
397,2,College Station,2024-07-01 19:46:00,12.5
398,2,College Station,2024-07-01 08:50:00,19.75
399,2,College Station,2024-07-01 15:35:00,15.0
400,2,College Station,2024-07-01 14:03:00,13.0
401,2,College Station,2024-07-01 07:34:00,6.95
402,2,College Station,2024-07-01 11:10:00,7.75
403,2,College Station,2024-07-01 14:08:00,8.25
404,2,College Station,2024-07-01 19:51:00,14.5
405,2,College Station,2024-07-01 13:24:00,16.0
406,2,College Station,2024-07-01 10:02:00,6.25
407,2,College Station,2024-07-01 12:56:00,13.4
408,2,College Station,2024-07-01 18:45:00,6.75
409,2,College Station,2024-07-01 17:09:00,13.5
410,2,College Station,2024-07-01 09:40:00,6.5
411,2,College Station,2024-07-01 15:11:00,6.5
412,2,College Station,2024-07-01 09:04:00,15.0
413,2,College Station,2024-07-01 13:57:00,13.0
414,2,College Station,2024-07-01 19:19:00,15.5
415,2,College Station,2024-07-01 18:29:00,7.0
416,2,College Station,2024-07-01 15:53:00,13.0
417,2,College Station,2024-07-01 17:40:00,12.0
418,2,College Station,2024-07-01 17:21:00,16.0
419,2,College Station,2024-07-01 10:05:00,7.7
420,2,College Station,2024-07-01 16:39:00,7.5
421,2,College Station,2024-07-01 16:35:00,14.0
422,2,College Station,2024-07-01 10:52:00,15.5
423,2,College Station,2024-07-01 08:23:00,13.6
424,2,College Station,2024-07-01 13:00:00,14.0
425,2,College Station,2024-07-01 08:33:00,13.5
426,2,College Station,2024-07-01 21:07:00,15.0
427,2,College Station,2024-07-01 21:28:00,12.5
428,2,College Station,2024-07-01 15:32:00,8.0
429,2,College Station,2024-07-01 13:37:00,11.9
430,2,College Station,2024-07-01 12:14:00,6.25
431,2,College Station,2024-07-01 17:04:00,6.75
432,2,College Station,2024-07-01 08:42:00,5.95
433,2,College Station,2024-07-01 14:33:00,13.5
434,2,College Station,2024-07-01 20:32:00,5.6
435,2,College Station,2024-07-01 17:06:00,6.5
436,2,College Station,2024-07-01 18:29:00,16.5
437,2,College Station,2024-07-01 18:28:00,15.1
438,2,College Station,2024-07-01 15:50:00,10.8
439,2,College Station,2024-07-01 12:34:00,5.45
440,2,College Station,2024-07-01 19:57:00,14.5
441,2,College Station,2024-07-01 07:13:00,6.7
442,2,College Station,2024-07-01 08:12:00,4.4
443,2,College Station,2024-07-01 12:25:00,14.0
444,2,College Station,2024-07-01 12:29:00,14.0
445,2,College Station,2024-07-01 08:43:00,14.0
446,2,College Station,2024-07-01 08:15:00,5.45
447,2,College Station,2024-07-01 11:39:00,16.5
448,2,College Station,2024-07-01 07:08:00,9.9
449,2,College Station,2024-07-01 19:14:00,15.5
450,2,College Station,2024-07-01 11:14:00,12.1
451,2,College Station,2024-07-01 20:43:00,12.0
452,2,College Station,2024-07-01 12:41:00,6.25
453,2,College Station,2024-07-01 20:33:00,6.25
454,2,College Station,2024-07-01 12:24:00,14.5
455,2,College Station,2024-07-01 19:21:00,7.0
456,2,College Station,2024-07-01 07:09:00,12.5
457,2,College Station,2024-07-01 07:48:00,13.5
458,2,College Station,2024-07-01 08:33:00,15.0
459,2,College Station,2024-07-01 18:17:00,14.5
460,2,College Station,2024-07-01 14:09:00,14.5
461,2,College Station,2024-07-01 21:04:00,15.5
462,2,College Station,2024-07-01 10:33:00,12.5
463,2,College Station,2024-07-01 13:05:00,15.5
464,2,College Station,2024-07-01 11:11:00,12.5
465,2,College Station,2024-07-01 11:43:00,6.0
466,2,College Station,2024-07-01 21:01:00,8.25
467,2,College Station,2024-07-01 18:31:00,12.5
468,2,College Station,2024-07-01 12:11:00,13.5
469,2,College Station,2024-07-01 10:29:00,7.5
470,2,College Station,2024-07-01 08:23:00,6.35
471,2,College Station,2024-07-01 09:40:00,15.0
472,2,College Station,2024-07-01 12:30:00,6.0
473,2,College Station,2024-07-01 10:58:00,14.5
474,2,College Station,2024-07-01 17:04:00,7.5
475,2,College Station,2024-07-01 19:27:00,6.5
476,2,College Station,2024-07-01 09:54:00,6.55
477,2,College Station,2024-07-01 14:22:00,6.25
478,2,College Station,2024-07-01 07:14:00,20.0
479,2,College Station,2024-07-01 09:08:00,14.5
480,2,College Station,2024-07-01 15:46:00,15.4
481,2,College Station,2024-07-01 10:56:00,6.7
482,2,College Station,2024-07-01 20:36:00,14.4
483,2,College Station,2024-07-01 21:54:00,11.9
484,2,College Station,2024-07-01 07:22:00,6.55
485,2,College Station,2024-07-01 08:42:00,13.1
486,2,College Station,2024-07-01 11:53:00,14.5
487,2,College Station,2024-07-01 10:28:00,12.5
488,2,College Station,2024-07-01 18:17:00,6.5
489,2,College Station,2024-07-01 17:04:00,8.8
490,2,College Station,2024-07-01 10:25:00,14.5
491,2,College Station,2024-07-01 07:54:00,7.25
492,2,College Station,2024-07-01 17:34:00,15.5
493,2,College Station,2024-07-01 11:19:00,7.25
494,2,College Station,2024-07-01 14:34:00,15.5
495,2,College Station,2024-07-01 21:50:00,7.75
496,2,College Station,2024-07-01 08:45:00,7.25
497,2,College Station,2024-07-01 10:36:00,6.25
498,2,College Station,2024-07-01 16:25:00,14.0
499,2,College Station,2024-07-01 07:52:00,7.5
500,3,College Station,2024-07-02 10:30:00,13.5
501,3,College Station,2024-07-02 10:54:00,11.1
502,3,College Station,2024-07-02 08:20:00,6.8
503,3,College Station,2024-07-02 18:36:00,6.95
504,3,College Station,2024-07-02 08:08:00,7.25
505,3,College Station,2024-07-02 12:39:00,12.5
506,3,College Station,2024-07-02 12:25:00,6.75
507,3,College Station,2024-07-02 16:36:00,6.25
508,3,College Station,2024-07-02 15:04:00,9.19
509,3,College Station,2024-07-02 20:19:00,15.5
510,3,College Station,2024-07-02 16:57:00,11.1
511,3,College Station,2024-07-02 21:52:00,8.0
512,3,College Station,2024-07-02 12:53:00,15.0
513,3,College Station,2024-07-02 18:44:00,13.0
514,3,College Station,2024-07-02 11:31:00,6.75
515,3,College Station,2024-07-02 20:58:00,7.0
516,3,College Station,2024-07-02 19:20:00,14.5
517,3,College Station,2024-07-02 12:14:00,7.05
518,3,College Station,2024-07-02 18:35:00,16.0
519,3,College Station,2024-07-02 20:21:00,12.3
520,3,College Station,2024-07-02 12:16:00,6.75
521,3,College Station,2024-07-02 08:40:00,14.1
522,3,College Station,2024-07-02 15:54:00,14.0
523,3,College Station,2024-07-02 17:36:00,6.5
524,3,College Station,2024-07-02 12:06:00,14.4
525,3,College Station,2024-07-02 16:39:00,5.55
526,3,College Station,2024-07-02 11:28:00,16.5
527,3,College Station,2024-07-02 09:24:00,6.25
528,3,College Station,2024-07-02 17:04:00,7.0
529,3,College Station,2024-07-02 13:29:00,13.4
530,3,College Station,2024-07-02 12:54:00,13.1
531,3,College Station,2024-07-02 20:59:00,14.0
532,3,College Station,2024-07-02 12:45:00,7.95
533,3,College Station,2024-07-02 11:54:00,15.5
534,3,College Station,2024-07-02 21:09:00,6.5
535,3,College Station,2024-07-02 10:42:00,14.0
536,3,College Station,2024-07-02 14:44:00,7.25
537,3,College Station,2024-07-02 10:43:00,14.5
538,3,College Station,2024-07-02 11:32:00,13.0
539,3,College Station,2024-07-02 12:54:00,7.2
540,3,College Station,2024-07-02 09:06:00,14.0
541,3,College Station,2024-07-02 20:36:00,14.0
542,3,College Station,2024-07-02 07:01:00,10.9
543,3,College Station,2024-07-02 19:58:00,14.5
544,3,College Station,2024-07-02 09:30:00,7.5
545,3,College Station,2024-07-02 15:08:00,6.55
546,3,College Station,2024-07-02 11:08:00,7.2
547,3,College Station,2024-07-02 19:49:00,7.5
548,3,College Station,2024-07-02 21:20:00,6.75
549,3,College Station,2024-07-02 20:39:00,7.25
550,3,College Station,2024-07-02 17:34:00,14.5
551,3,College Station,2024-07-02 16:00:00,6.2
552,3,College Station,2024-07-02 21:31:00,13.5
553,3,College Station,2024-07-02 13:20:00,13.0
554,3,College Station,2024-07-02 20:19:00,14.9
555,3,College Station,2024-07-02 10:54:00,17.39
556,3,College Station,2024-07-02 19:50:00,14.4
557,3,College Station,2024-07-02 10:31:00,15.0
